unit_number,cycle,mission_altitude_m,mission_airspeed_kmh,throttle_pct,rpm,rpm_twin,oil_pressure_kpa,oil_pressure_twin,oil_temp_c,oil_temp_twin,fuel_flow_lph,fuel_flow_twin,vibration_rms_g,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_1_twin,cht_2_twin,cht_3_twin,cht_4_twin,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_1_twin,egt_2_twin,egt_3_twin,egt_4_twin,fault_class,fault_name,fault_severity,RUL,failed_at_end
55,39,2948.3,116.2,88.6,5370.0,5368.1,142.5,141.5,87.9,88.6,14.7,14.34,0.085,87.4,89.1,86.9,88.6,88.6,88.6,88.6,88.6,635.9,616.2,632.8,633.1,622.5,622.5,622.5,622.5,0,healthy,0.0,125,0
55,40,3025.9,116.9,86.3,5270.8,5281.2,141.8,141.2,86.5,88.1,14.25,14.1,0.086,88.3,89.1,86.3,84.9,86.2,86.2,86.2,86.2,615.0,618.7,608.4,609.0,616.1,616.1,616.1,616.1,0,healthy,0.0,125,0
55,41,3103.4,117.6,89.1,5379.8,5385.8,141.1,141.6,87.4,88.4,13.95,14.27,0.08,85.6,86.5,87.1,87.0,87.5,87.5,87.5,87.5,633.4,629.3,614.8,617.5,620.4,620.4,620.4,620.4,0,healthy,0.0,125,0
55,42,3181.0,118.3,86.1,5280.4,5273.4,145.1,141.1,86.6,87.9,13.93,13.98,0.098,85.0,85.8,83.1,82.9,84.7,84.7,84.7,84.7,606.0,608.7,617.8,613.4,612.7,612.7,612.7,612.7,0,healthy,0.0,125,0
55,43,3258.6,119.0,89.4,5390.3,5396.7,141.6,141.7,86.0,88.3,14.26,14.18,0.126,84.9,88.3,86.6,88.7,86.2,86.2,86.2,86.2,616.7,618.9,620.2,626.3,618.0,618.0,618.0,618.0,0,healthy,0.0,125,0
55,44,3336.2,119.7,87.6,5330.7,5327.6,141.8,141.4,87.6,87.9,13.92,13.98,0.088,84.3,85.4,84.2,84.0,84.3,84.3,84.3,84.3,614.7,606.6,604.1,613.1,612.8,612.8,612.8,612.8,0,healthy,0.0,125,0
55,45,3413.8,120.3,89.2,5370.0,5388.1,138.1,141.6,86.8,88.0,14.32,14.05,0.097,85.7,85.8,86.2,83.4,84.7,84.7,84.7,84.7,611.4,612.4,611.1,615.4,614.6,614.6,614.6,614.6,0,healthy,0.0,125,0
55,46,3491.4,121.0,88.3,5356.9,5355.9,142.3,141.5,88.2,87.8,13.73,13.93,0.084,82.8,83.6,82.6,84.5,83.5,83.5,83.5,83.5,598.2,621.1,613.0,604.0,611.4,611.4,611.4,611.4,0,healthy,0.0,125,0
55,47,3569.0,121.7,88.8,5383.7,5374.9,140.3,141.6,87.8,87.8,14.69,13.91,0.097,83.5,81.5,82.8,83.4,83.1,83.1,83.1,83.1,622.1,612.4,611.2,615.6,610.9,610.9,610.9,610.9,0,healthy,0.0,125,0
55,48,3646.6,122.4,90.4,5417.1,5433.3,143.5,141.8,88.2,87.9,14.49,13.97,0.103,83.3,84.0,82.5,82.7,83.5,83.5,83.5,83.5,617.5,604.6,622.7,611.2,612.6,612.6,612.6,612.6,0,healthy,0.0,125,0
55,49,3724.1,123.1,89.1,5386.9,5385.0,144.3,141.6,86.8,87.7,13.46,13.82,0.104,83.9,81.1,81.5,80.7,82.0,82.0,82.0,82.0,604.1,610.3,595.5,611.6,608.6,608.6,608.6,608.6,0,healthy,0.0,125,0
55,50,3801.7,123.8,89.5,5398.8,5402.0,141.8,141.7,86.8,87.6,14.18,13.8,0.108,81.6,83.7,82.4,82.0,81.6,81.6,81.6,81.6,607.7,605.5,614.1,621.6,608.0,608.0,608.0,608.0,0,healthy,0.0,125,0
55,51,3879.3,124.5,88.6,5359.1,5365.5,142.2,141.5,88.8,87.4,13.86,13.68,0.087,80.2,80.3,80.4,81.9,80.4,80.4,80.4,80.4,601.6,605.1,605.2,584.8,604.7,604.7,604.7,604.7,0,healthy,0.0,125,0
55,52,3956.9,125.2,89.2,5391.6,5390.5,145.2,141.6,86.2,87.4,13.6,13.67,0.089,78.5,79.8,82.2,80.2,80.2,80.2,80.2,80.2,598.4,621.1,605.3,607.8,604.6,604.6,604.6,604.6,0,healthy,0.0,125,0
55,53,4034.5,125.9,88.8,5371.1,5372.9,143.6,141.6,87.0,87.2,13.65,13.59,0.082,79.7,80.0,79.2,79.2,79.3,79.3,79.3,79.3,601.3,597.3,600.7,598.5,602.3,602.3,602.3,602.3,0,healthy,0.0,125,0
55,54,4112.1,126.6,90.4,5449.8,5436.1,141.4,141.8,87.0,87.4,13.98,13.65,0.087,78.4,78.6,80.7,78.7,79.6,79.6,79.6,79.6,604.5,607.7,608.7,603.5,604.1,604.1,604.1,604.1,0,healthy,0.0,125,0
55,55,4189.7,127.2,91.2,5482.1,5464.6,143.7,142.0,87.8,87.4,13.04,13.65,0.09,80.1,78.9,78.7,79.2,79.5,79.5,79.5,79.5,600.1,594.4,602.8,599.3,604.1,604.1,604.1,604.1,0,healthy,0.0,125,0
55,56,4267.2,127.9,88.1,5347.7,5346.8,144.9,141.5,87.1,86.9,13.29,13.38,0.134,75.9,79.3,76.5,78.5,77.0,77.0,77.0,77.0,590.9,606.1,591.1,594.2,596.9,596.9,596.9,596.9,0,healthy,0.0,125,0
55,57,4344.8,128.6,90.4,5434.4,5436.6,139.6,141.8,85.8,87.1,13.51,13.5,0.084,76.1,80.2,76.8,78.4,77.8,77.8,77.8,77.8,602.6,602.7,597.5,610.1,599.9,599.9,599.9,599.9,0,healthy,0.0,125,0
55,58,4422.4,129.3,89.7,5416.5,5408.7,139.2,141.7,89.0,86.9,13.04,13.39,0.09,77.5,76.0,79.9,76.0,76.8,76.8,76.8,76.8,593.3,601.8,597.9,597.3,597.2,597.2,597.2,597.2,0,healthy,0.0,125,0
55,59,4500.0,130.0,90.6,5440.1,5440.9,140.0,141.9,86.1,86.9,13.64,13.4,0.082,76.9,77.5,75.3,74.2,76.7,76.7,76.7,76.7,604.0,592.2,596.5,590.8,597.4,597.4,597.4,597.4,0,healthy,0.0,125,0
55,60,4500.0,130.0,59.7,4270.1,4267.8,141.2,136.9,83.8,83.2,11.18,11.29,0.084,59.1,58.4,59.7,59.9,59.1,59.1,59.1,59.1,534.6,537.1,550.1,541.4,541.0,541.0,541.0,541.0,0,healthy,0.0,125,0
55,61,4503.1,130.1,59.7,4278.1,4268.9,133.8,136.9,82.5,83.2,11.21,11.29,0.102,57.7,58.4,58.8,57.9,59.1,59.1,59.1,59.1,541.9,548.1,528.9,550.3,541.0,541.0,541.0,541.0,0,healthy,0.0,125,0
55,62,4506.2,130.1,62.2,4372.9,4365.3,140.6,137.3,82.9,83.5,11.45,11.46,0.095,61.4,60.5,61.1,59.3,60.5,60.5,60.5,60.5,550.8,533.9,538.6,540.4,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
55,63,4509.4,130.2,60.7,4314.1,4308.1,136.6,137.1,82.1,83.3,11.03,11.36,0.1,56.4,60.5,59.9,60.2,59.6,59.6,59.6,59.6,554.7,534.4,538.2,535.3,542.8,542.8,542.8,542.8,0,healthy,0.0,125,0
55,64,4512.5,130.3,60.6,4310.6,4302.4,141.5,137.1,84.5,83.3,11.15,11.34,0.087,58.7,59.4,59.5,60.9,59.5,59.5,59.5,59.5,537.4,542.4,527.8,533.3,542.5,542.5,542.5,542.5,0,healthy,0.0,125,0
55,65,4515.6,130.3,59.5,4264.7,4261.8,136.0,136.9,82.6,83.2,11.79,11.27,0.089,58.4,58.0,59.1,59.5,58.9,58.9,58.9,58.9,541.4,534.3,545.0,530.8,540.5,540.5,540.5,540.5,0,healthy,0.0,125,0
55,66,4518.7,130.4,61.6,4346.3,4340.9,135.7,137.2,83.4,83.4,12.18,11.41,0.117,62.4,62.0,59.6,60.7,60.0,60.0,60.0,60.0,535.9,546.8,549.1,547.6,544.3,544.3,544.3,544.3,0,healthy,0.0,125,0
55,67,4521.9,130.5,61.1,4328.7,4322.4,138.7,137.2,81.9,83.3,10.87,11.38,0.086,60.9,60.5,61.1,58.7,59.7,59.7,59.7,59.7,545.4,539.9,539.0,544.4,543.3,543.3,543.3,543.3,0,healthy,0.0,125,0
55,68,4525.0,130.5,62.2,4369.5,4363.4,139.5,137.3,84.4,83.5,11.01,11.45,0.103,59.1,61.5,59.9,58.7,60.3,60.3,60.3,60.3,540.2,545.2,545.3,547.9,545.3,545.3,545.3,545.3,0,healthy,0.0,125,0
55,69,4528.1,130.6,62.4,4366.6,4371.1,136.4,137.4,83.5,83.5,11.28,11.46,0.125,60.7,62.0,61.1,59.8,60.4,60.4,60.4,60.4,547.8,532.0,541.9,544.7,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
55,70,4531.2,130.6,61.5,4333.7,4338.5,138.2,137.2,85.2,83.4,11.1,11.4,0.089,59.8,60.2,58.1,58.3,59.9,59.9,59.9,59.9,528.8,533.8,535.8,544.4,544.0,544.0,544.0,544.0,0,healthy,0.0,125,0
55,71,4534.3,130.7,58.8,4233.4,4233.9,134.2,136.8,82.4,83.1,11.6,11.21,0.091,58.7,57.7,59.5,60.2,58.3,58.3,58.3,58.3,544.5,521.3,534.8,540.5,539.0,539.0,539.0,539.0,0,healthy,0.0,125,0
55,72,4537.4,130.8,62.3,4367.8,4368.2,134.4,137.3,85.8,83.5,11.57,11.45,0.08,60.4,59.9,58.3,59.8,60.3,60.3,60.3,60.3,548.6,553.4,544.0,562.7,545.4,545.4,545.4,545.4,0,healthy,0.0,125,0
55,73,4540.5,130.8,61.4,4338.1,4332.5,135.0,137.2,83.8,83.4,11.13,11.39,0.097,60.0,60.5,58.3,58.0,59.7,59.7,59.7,59.7,552.8,543.4,544.4,551.0,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
55,74,4543.6,130.9,59.4,4242.3,4258.2,138.1,136.9,84.0,83.1,11.29,11.25,0.091,57.9,58.4,57.8,59.4,58.6,58.6,58.6,58.6,531.8,540.6,543.9,546.2,540.0,540.0,540.0,540.0,0,healthy,0.0,125,0
55,75,4546.7,131.0,61.1,4325.0,4320.4,137.4,137.1,82.9,83.3,11.8,11.36,0.11,60.7,60.2,61.8,60.5,59.5,59.5,59.5,59.5,545.4,541.9,550.1,544.0,543.0,543.0,543.0,543.0,0,healthy,0.0,125,0
55,76,4549.8,131.0,61.2,4320.5,4325.4,135.9,137.2,82.1,83.3,11.54,11.37,0.088,58.7,61.5,60.4,58.8,59.6,59.6,59.6,59.6,530.4,537.7,545.5,545.6,543.2,543.2,543.2,543.2,0,healthy,0.0,125,0
55,77,4552.8,131.1,62.0,4349.8,4355.4,137.4,137.3,83.8,83.4,10.93,11.42,0.112,60.9,62.7,58.7,61.1,60.0,60.0,60.0,60.0,543.7,536.7,541.5,535.4,544.6,544.6,544.6,544.6,0,healthy,0.0,125,0
55,78,4555.9,131.2,60.7,4309.2,4307.3,144.1,137.1,83.4,83.3,11.87,11.33,0.096,58.9,58.0,60.9,60.2,59.3,59.3,59.3,59.3,537.9,538.6,540.4,547.0,542.2,542.2,542.2,542.2,0,healthy,0.0,125,0
55,79,4559.0,131.2,62.5,4368.9,4373.2,135.8,137.4,85.3,83.5,11.25,11.45,0.114,59.3,60.4,62.8,59.4,60.2,60.2,60.2,60.2,549.5,545.6,549.9,540.8,545.3,545.3,545.3,545.3,0,healthy,0.0,125,0
55,80,4562.0,131.3,62.2,4362.6,4364.7,135.1,137.3,83.1,83.4,11.49,11.43,0.117,60.3,58.4,60.1,62.2,60.1,60.1,60.1,60.1,535.1,540.1,538.2,547.0,544.9,544.9,544.9,544.9,0,healthy,0.0,125,0
55,81,4565.1,131.4,61.1,4319.5,4320.8,140.1,137.1,84.3,83.3,11.4,11.35,0.093,58.5,58.7,61.9,59.3,59.4,59.4,59.4,59.4,545.9,537.4,543.6,534.8,542.8,542.8,542.8,542.8,0,healthy,0.0,125,0
55,82,4568.1,131.4,59.6,4273.4,4263.3,137.9,136.9,83.0,83.1,11.37,11.25,0.084,58.3,58.1,58.6,57.6,58.5,58.5,58.5,58.5,542.4,536.5,554.1,545.3,540.0,540.0,540.0,540.0,0,healthy,0.0,125,0
55,83,4571.2,131.5,62.8,4393.0,4385.9,131.0,137.4,82.7,83.5,11.56,11.47,0.086,60.9,59.8,61.2,60.7,60.3,60.3,60.3,60.3,553.4,545.6,538.8,549.1,545.8,545.8,545.8,545.8,0,healthy,0.0,125,0
55,84,4574.2,131.5,62.5,4385.3,4373.4,138.8,137.4,82.6,83.5,11.53,11.44,0.117,60.6,59.2,60.0,61.3,60.1,60.1,60.1,60.1,537.9,548.6,551.1,541.6,545.2,545.2,545.2,545.2,0,healthy,0.0,125,0
55,85,4577.2,131.6,61.0,4322.4,4316.2,139.1,137.1,83.8,83.3,11.26,11.34,0.088,57.6,59.4,59.9,60.7,59.2,59.2,59.2,59.2,536.6,551.7,534.2,539.0,542.4,542.4,542.4,542.4,0,healthy,0.0,125,0
55,86,4580.3,131.7,60.7,4311.5,4305.3,133.1,137.1,84.0,83.2,11.12,11.32,0.099,59.9,59.6,58.4,58.9,59.1,59.1,59.1,59.1,538.2,535.4,545.8,534.0,541.8,541.8,541.8,541.8,0,healthy,0.0,125,0
55,87,4583.3,131.7,62.5,4377.9,4374.6,140.4,137.4,85.8,83.5,11.67,11.44,0.102,60.7,60.3,59.5,59.4,60.1,60.1,60.1,60.1,546.9,535.5,553.6,546.9,545.1,545.1,545.1,545.1,0,healthy,0.0,125,0
55,88,4586.3,131.8,62.5,4379.5,4373.7,134.5,137.4,84.5,83.5,11.69,11.44,0.083,59.2,57.7,58.7,60.6,60.0,60.0,60.0,60.0,545.6,547.9,546.1,543.4,545.0,545.0,545.0,545.0,0,healthy,0.0,125,0
55,89,4589.3,131.8,63.1,4395.0,4399.3,137.4,137.5,82.6,83.5,11.4,11.48,0.087,60.1,61.2,60.5,60.0,60.4,60.4,60.4,60.4,548.1,551.1,541.2,548.5,546.2,546.2,546.2,546.2,0,healthy,0.0,125,0
55,90,4592.2,131.9,61.2,4331.7,4325.9,134.7,137.2,84.1,83.3,11.12,11.35,0.082,60.5,59.2,60.5,59.0,59.3,59.3,59.3,59.3,543.5,543.5,541.2,541.5,542.7,542.7,542.7,542.7,0,healthy,0.0,125,0
55,91,4595.2,132.0,61.7,4351.1,4344.9,140.0,137.2,81.5,83.4,11.66,11.38,0.097,60.7,58.7,59.6,60.0,59.5,59.5,59.5,59.5,545.6,547.9,537.2,547.2,543.5,543.5,543.5,543.5,0,healthy,0.0,125,0
55,92,4598.2,132.0,62.8,4390.9,4385.6,137.4,137.4,83.2,83.5,11.58,11.45,0.09,61.4,59.1,63.2,59.7,60.1,60.1,60.1,60.1,544.0,543.0,543.9,539.7,545.4,545.4,545.4,545.4,0,healthy,0.0,125,0
55,93,4601.1,132.1,62.1,4355.6,4358.8,140.1,137.3,82.2,83.4,11.49,11.41,0.114,59.3,58.3,59.3,61.6,59.7,59.7,59.7,59.7,548.3,546.2,546.9,546.2,544.1,544.1,544.1,544.1,0,healthy,0.0,125,0
55,94,4604.0,132.1,63.5,4409.4,4414.1,135.1,137.5,83.9,83.6,11.39,11.5,0.09,60.0,60.8,60.1,61.4,60.5,60.5,60.5,60.5,544.0,542.7,544.8,540.5,546.7,546.7,546.7,546.7,0,healthy,0.0,125,0
55,95,4607.0,132.2,61.8,4344.2,4348.6,133.0,137.3,82.8,83.4,11.85,11.38,0.088,60.1,58.2,60.0,60.4,59.5,59.5,59.5,59.5,538.9,546.7,548.0,546.3,543.6,543.6,543.6,543.6,0,healthy,0.0,125,0
55,96,4609.9,132.3,63.1,4400.1,4396.4,136.2,137.5,82.9,83.5,11.57,11.47,0.082,60.8,59.9,59.2,59.7,60.2,60.2,60.2,60.2,548.9,541.3,546.1,546.0,545.8,545.8,545.8,545.8,0,healthy,0.0,125,0
55,97,4612.8,132.3,63.2,4401.1,4399.8,135.6,137.5,85.4,83.5,11.33,11.47,0.082,61.3,61.1,60.1,62.2,60.2,60.2,60.2,60.2,537.2,543.2,550.5,533.1,545.9,545.9,545.9,545.9,0,healthy,0.0,125,0
55,98,4615.7,132.4,62.2,4366.3,4362.6,139.9,137.3,82.1,83.4,11.2,11.41,0.102,59.3,59.3,60.9,60.0,59.7,59.7,59.7,59.7,540.2,546.5,546.4,545.4,544.1,544.1,544.1,544.1,0,healthy,0.0,125,0
55,99,4618.6,132.4,63.0,4404.0,4394.6,137.0,137.5,83.6,83.5,11.45,11.46,0.099,60.1,60.2,60.3,61.8,60.1,60.1,60.1,60.1,550.8,549.7,551.1,547.2,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
55,100,4621.4,132.5,62.7,4390.6,4384.1,139.5,137.4,82.3,83.5,11.61,11.44,0.106,59.3,58.3,61.0,60.1,59.9,59.9,59.9,59.9,544.9,542.4,543.0,546.9,545.1,545.1,545.1,545.1,0,healthy,0.0,125,0
55,101,4624.3,132.5,62.0,4365.5,4357.4,139.0,137.3,83.5,83.4,11.55,11.39,0.097,57.4,60.7,59.7,58.9,59.5,59.5,59.5,59.5,543.5,551.5,552.3,542.0,543.8,543.8,543.8,543.8,0,healthy,0.0,125,0
55,102,4627.1,132.6,64.1,4447.1,4434.7,138.7,137.6,83.9,83.6,11.03,11.53,0.089,59.9,61.7,61.2,60.8,60.6,60.6,60.6,60.6,541.6,547.9,551.9,542.9,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
55,103,4629.9,132.7,64.4,4447.8,4446.7,136.6,137.7,83.7,83.6,11.38,11.55,0.083,60.0,62.2,60.8,60.7,60.8,60.8,60.8,60.8,559.5,547.9,549.8,547.2,548.0,548.0,548.0,548.0,0,healthy,0.0,125,0
55,104,4632.7,132.7,64.5,4442.9,4451.9,142.2,137.7,84.2,83.7,11.43,11.56,0.11,60.2,63.8,60.9,58.8,60.9,60.9,60.9,60.9,539.2,544.6,537.1,552.2,548.2,548.2,548.2,548.2,0,healthy,0.0,125,0
55,105,4635.5,132.8,61.4,4326.9,4334.0,134.4,137.2,81.4,83.3,11.43,11.35,0.084,59.5,59.0,59.2,60.3,59.1,59.1,59.1,59.1,537.3,534.8,543.1,538.1,542.6,542.6,542.6,542.6,0,healthy,0.0,125,0
55,106,4638.3,132.8,63.2,4399.8,4400.2,137.0,137.5,83.3,83.5,11.41,11.46,0.088,60.0,58.7,60.2,58.3,60.1,60.1,60.1,60.1,543.6,543.0,544.6,541.6,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
55,107,4641.1,132.9,64.6,4448.2,4456.1,136.0,137.7,83.5,83.7,11.48,11.56,0.099,59.4,62.0,58.7,63.7,60.9,60.9,60.9,60.9,539.3,544.1,550.7,541.9,548.3,548.3,548.3,548.3,0,healthy,0.0,125,0
55,108,4643.8,132.9,63.2,4391.2,4401.5,137.4,137.5,84.2,83.5,11.18,11.46,0.118,60.2,60.0,60.5,59.9,60.0,60.0,60.0,60.0,540.0,557.9,554.5,530.4,545.6,545.6,545.6,545.6,0,healthy,0.0,125,0
55,109,4646.6,133.0,63.5,4411.3,4411.4,134.6,137.5,83.9,83.5,11.36,11.48,0.09,59.6,59.8,61.4,60.2,60.2,60.2,60.2,60.2,546.5,540.2,531.0,551.1,546.1,546.1,546.1,546.1,0,healthy,0.0,125,0
55,110,4649.3,133.0,62.8,4376.2,4386.2,134.3,137.4,83.1,83.4,11.22,11.43,0.087,60.3,58.2,60.3,57.4,59.8,59.8,59.8,59.8,547.2,540.1,532.3,540.8,544.9,544.9,544.9,544.9,0,healthy,0.0,125,0
55,111,4652.0,133.1,64.6,4461.5,4455.8,137.1,137.7,84.8,83.7,11.85,11.55,0.083,61.6,63.1,62.1,60.7,60.8,60.8,60.8,60.8,540.8,553.2,533.1,548.5,548.1,548.1,548.1,548.1,0,healthy,0.0,125,0
55,112,4654.7,133.1,62.6,4383.3,4377.3,137.6,137.4,82.1,83.4,11.13,11.41,0.103,60.5,59.1,59.7,59.1,59.6,59.6,59.6,59.6,549.9,540.3,542.6,546.5,544.4,544.4,544.4,544.4,0,healthy,0.0,125,0
55,113,4657.3,133.2,63.1,4413.5,4398.1,139.3,137.5,83.7,83.5,11.36,11.45,0.091,59.8,60.1,60.7,60.8,59.9,59.9,59.9,59.9,536.1,546.0,538.9,548.8,545.3,545.3,545.3,545.3,0,healthy,0.0,125,0
55,114,4660.0,133.2,64.5,4461.8,4452.3,137.5,137.7,81.8,83.6,11.54,11.54,0.092,60.3,59.4,60.7,60.8,60.7,60.7,60.7,60.7,554.2,557.9,546.1,553.3,547.8,547.8,547.8,547.8,0,healthy,0.0,125,0
55,115,4662.6,133.3,63.7,4423.4,4420.3,136.5,137.6,83.4,83.5,11.37,11.49,0.092,60.2,60.1,59.1,58.2,60.2,60.2,60.2,60.2,538.7,549.9,535.4,555.7,546.3,546.3,546.3,546.3,0,healthy,0.0,125,0
55,116,4665.2,133.3,64.3,4452.1,4442.7,133.2,137.7,84.3,83.6,11.58,11.52,0.094,61.3,61.5,59.9,59.2,60.5,60.5,60.5,60.5,545.5,551.6,552.5,541.6,547.3,547.3,547.3,547.3,0,healthy,0.0,125,0
55,117,4667.8,133.4,65.2,4483.2,4477.6,140.3,137.8,84.6,83.7,11.83,11.59,0.094,60.7,63.0,62.2,63.4,61.0,61.0,61.0,61.0,539.8,551.3,550.3,539.4,548.9,548.9,548.9,548.9,0,healthy,0.0,125,0
55,118,4670.4,133.4,64.3,4437.0,4444.7,133.3,137.7,81.9,83.6,11.42,11.53,0.117,59.7,59.9,61.4,61.7,60.5,60.5,60.5,60.5,548.9,551.5,543.7,549.2,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
55,119,4673.0,133.5,64.4,4441.7,4446.3,135.8,137.7,82.2,83.6,11.37,11.53,0.084,59.3,60.9,62.6,60.8,60.5,60.5,60.5,60.5,544.0,533.3,561.4,547.4,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
55,120,4675.5,133.5,65.4,4489.4,4483.8,136.1,137.8,84.1,83.7,11.68,11.59,0.089,61.7,61.1,61.9,60.9,61.0,61.0,61.0,61.0,544.8,554.7,542.0,548.0,549.1,549.1,549.1,549.1,0,healthy,0.0,125,0
55,121,4678.1,133.6,64.7,4464.4,4459.3,140.1,137.7,85.8,83.6,11.35,11.55,0.097,61.3,58.9,60.5,60.0,60.6,60.6,60.6,60.6,553.0,549.2,544.4,542.1,548.0,548.0,548.0,548.0,0,healthy,0.0,125,0
55,122,4680.6,133.6,64.9,4462.4,4467.8,135.4,137.8,84.5,83.7,11.79,11.56,0.087,62.1,62.0,59.8,59.0,60.8,60.8,60.8,60.8,541.4,551.4,537.1,556.7,548.3,548.3,548.3,548.3,0,healthy,0.0,125,0
55,123,4683.0,133.7,63.5,4418.3,4412.9,135.4,137.5,83.3,83.5,11.58,11.46,0.09,60.5,60.7,60.7,58.8,59.9,59.9,59.9,59.9,538.9,554.3,548.4,548.5,545.7,545.7,545.7,545.7,0,healthy,0.0,125,0
55,124,4685.5,133.7,62.5,4379.2,4375.0,134.6,137.4,82.8,83.4,11.72,11.4,0.115,60.6,59.2,59.8,60.3,59.4,59.4,59.4,59.4,553.7,554.6,534.7,547.6,543.9,543.9,543.9,543.9,0,healthy,0.0,125,0
55,125,4688.0,133.7,63.9,4427.5,4426.3,137.6,137.6,84.0,83.5,11.96,11.49,0.104,58.7,62.2,58.1,61.2,60.1,60.1,60.1,60.1,558.1,542.5,546.6,556.0,546.3,546.3,546.3,546.3,0,healthy,0.0,125,0
55,126,4690.4,133.8,62.0,4354.5,4354.2,134.4,137.3,83.5,83.3,11.86,11.36,0.087,58.8,57.8,58.5,59.0,59.0,59.0,59.0,59.0,538.2,548.5,535.3,527.6,542.9,542.9,542.9,542.9,0,healthy,0.0,125,0
55,127,4692.8,133.8,65.1,4474.4,4474.0,143.1,137.8,83.1,83.7,10.99,11.57,0.092,62.4,60.9,60.9,59.7,60.8,60.8,60.8,60.8,547.1,550.3,543.4,554.3,548.5,548.5,548.5,548.5,0,healthy,0.0,125,0
55,128,4695.2,133.9,65.2,4491.3,4479.2,137.6,137.8,85.5,83.7,12.01,11.58,0.085,64.0,61.4,60.6,60.6,60.8,60.8,60.8,60.8,545.1,539.5,544.2,547.3,548.7,548.7,548.7,548.7,0,healthy,0.0,125,0
55,129,4697.5,133.9,65.6,4490.0,4493.6,134.9,137.9,83.0,83.7,11.9,11.6,0.099,62.3,61.4,61.6,60.7,61.0,61.0,61.0,61.0,555.1,548.2,563.4,553.5,549.3,549.3,549.3,549.3,0,healthy,0.0,125,0
55,130,4699.9,134.0,65.6,4474.8,4493.2,140.8,137.9,82.2,83.7,11.17,11.6,0.089,59.3,60.6,61.1,61.8,61.0,61.0,61.0,61.0,556.4,552.8,540.0,549.1,549.3,549.3,549.3,549.3,0,healthy,0.0,125,0
55,131,4702.2,134.0,64.6,4445.0,4454.2,139.7,137.7,84.0,83.6,11.52,11.53,0.091,60.7,59.7,58.5,61.5,60.4,60.4,60.4,60.4,549.2,550.2,549.2,540.5,547.4,547.4,547.4,547.4,0,healthy,0.0,125,0
55,132,4704.5,134.0,65.7,4507.1,4495.4,133.6,137.9,85.2,83.7,11.73,11.6,0.098,60.6,61.7,59.8,62.7,61.0,61.0,61.0,61.0,560.2,547.9,550.1,556.8,549.3,549.3,549.3,549.3,0,healthy,0.0,125,0
55,133,4706.8,134.1,62.9,4382.1,4390.6,135.3,137.4,84.3,83.4,11.65,11.41,0.092,60.0,58.7,59.9,60.9,59.5,59.5,59.5,59.5,544.3,542.2,541.0,545.6,544.4,544.4,544.4,544.4,0,healthy,0.0,125,0
55,134,4709.0,134.1,67.2,4549.5,4553.8,135.9,138.1,85.1,83.9,11.72,11.7,0.115,60.9,62.3,63.3,62.2,61.8,61.8,61.8,61.8,556.7,558.6,549.4,548.0,552.0,552.0,552.0,552.0,0,healthy,0.0,125,0
55,135,4711.3,134.1,63.9,4411.0,4426.3,137.6,137.6,83.6,83.5,11.81,11.47,0.101,59.2,60.6,60.4,59.6,60.0,60.0,60.0,60.0,536.2,546.9,539.1,533.9,546.0,546.0,546.0,546.0,0,healthy,0.0,125,0
55,136,4713.5,134.2,65.1,4470.3,4474.3,139.4,137.8,84.2,83.7,11.19,11.56,0.084,60.4,59.8,59.7,58.4,60.6,60.6,60.6,60.6,551.1,551.9,550.5,550.0,548.2,548.2,548.2,548.2,0,healthy,0.0,125,0
55,137,4715.6,134.2,63.2,4396.7,4400.8,138.5,137.5,84.6,83.4,11.25,11.43,0.104,59.0,59.7,59.1,61.1,59.6,59.6,59.6,59.6,548.1,546.7,540.7,545.2,544.7,544.7,544.7,544.7,0,healthy,0.0,125,0
55,138,4717.8,134.2,64.9,4473.1,4464.5,138.1,137.8,83.3,83.6,11.41,11.54,0.089,61.1,61.9,63.0,57.5,60.5,60.5,60.5,60.5,539.6,541.4,530.1,549.3,547.7,547.7,547.7,547.7,0,healthy,0.0,125,0
55,139,4719.9,134.3,65.7,4489.1,4496.0,137.5,137.9,83.1,83.7,11.76,11.59,0.09,60.6,60.1,59.4,62.6,60.9,60.9,60.9,60.9,544.3,542.0,551.7,555.8,549.2,549.2,549.2,549.2,0,healthy,0.0,125,0
55,140,4722.1,134.3,65.3,4483.9,4481.1,139.1,137.8,83.7,83.7,11.57,11.57,0.087,60.5,62.4,59.7,60.5,60.7,60.7,60.7,60.7,545.2,548.6,553.0,542.1,548.4,548.4,548.4,548.4,0,healthy,0.0,125,0
55,141,4724.1,134.3,63.9,4440.8,4429.3,139.9,137.6,84.7,83.5,11.7,11.47,0.085,59.3,58.2,60.6,59.7,59.9,59.9,59.9,59.9,550.7,548.5,560.0,554.9,546.0,546.0,546.0,546.0,0,healthy,0.0,125,0
